"","micro1","micro2","r","p_value"
"7145","Thioclava nitratireducens","Paracoccus denitrificans",0.83023754449495,3.34825776330603e-68
"7146","Microbacterium sp. LKL04","Paracoccus denitrificans",0.59032095374707,4.33265827605839e-26
"7147","Starkeya novella","Paracoccus denitrificans",0.337120264265251,2.06944220070962e-08
"7148","Porphyrobacter sp. LM 6","Paracoccus denitrificans",0.583173115549757,2.32775619801303e-25
"7149","Chryseobacterium sp. T16E-39","Paracoccus denitrificans",0.446698804122507,2.64626429714262e-14
"7150","Leptotrichia sp. oral taxon 498","Paracoccus denitrificans",0.288013869268869,2.03843911747428e-06
"7151","Riemerella anatipestifer","Paracoccus denitrificans",0.524035873074475,5.94145256211083e-20
"7152","Xanthobacter autotrophicus","Paracoccus denitrificans",0.373378324879102,4.00148936574449e-10
"7153","Shewanella baltica","Paracoccus denitrificans",0.390861720528239,4.97094108076112e-11
"7154","Gordonia rubripertincta","Paracoccus denitrificans",0.493528305190013,1.49352539146098e-17
"7155","Flavobacteriaceae bacterium 3519-10","Paracoccus denitrificans",0.456254897863575,6.30232078539728e-15
"7156","Polymorphum gilvum","Paracoccus denitrificans",0.838836359139968,6.91924522403772e-71
"7157","Neorhizobium galegae","Paracoccus denitrificans",0.4560325529074,6.51960948322191e-15
"7158","Chryseobacterium gallinarum","Paracoccus denitrificans",0.442626577102044,4.81179740684374e-14
"7159","Weeksella virosa","Paracoccus denitrificans",0.391778667909699,4.44058203847560e-11
"7160","Pseudopedobacter saltans","Paracoccus denitrificans",0.429001897756204,3.3597864514552e-13
"7161","Celeribacter indicus","Paracoccus denitrificans",0.442849432634293,4.65785479580251e-14
"7162","Paracoccus aminophilus","Paracoccus denitrificans",0.861356535339809,9.7292442257239e-79
"7163","Sphingopyxis sp. 113P3","Paracoccus denitrificans",0.490042283407568,2.7134245872346e-17
"7164","Deinococcus ficus","Paracoccus denitrificans",0.544988746727626,9.54189677391145e-22
"7165","Deinococcus actinosclerus","Paracoccus denitrificans",0.548566262813347,4.57694596797987e-22
"7166","Rhodobacter sphaeroides","Paracoccus denitrificans",0.891095214096412,1.5437592783363e-91
"7167","Novosphingobium resinovorum","Paracoccus denitrificans",0.656446918017232,8.38907401113532e-34
"7168","Moraxella bovoculi","Paracoccus denitrificans",0.310081809859996,2.87022540473601e-07
"7169","Moraxella catarrhalis","Paracoccus denitrificans",0.393131765753582,3.75714684132248e-11
"7170","Defluviimonas alba","Paracoccus denitrificans",0.800593211700096,5.45344094967017e-60
"7171","Psychrobacter sp. G","Paracoccus denitrificans",0.454866677000642,7.78461771169117e-15
"7172","Psychrobacter sp. P11G5","Paracoccus denitrificans",0.402051528209711,1.22478631506039e-11
"7173","Sphingobacterium sp. PM2-P1-29","Paracoccus denitrificans",0.519158549502705,1.49275967581418e-19
"7174","Deinococcus proteolyticus","Paracoccus denitrificans",0.470672925811685,6.63299030539616e-16
"7175","Rhizobium sp. S41","Paracoccus denitrificans",0.334264395924414,2.76566375430717e-08
"7176","Shinella sp. HZN7","Paracoccus denitrificans",0.377588896395586,2.44887263398873e-10
"7211","Flavobacteriaceae bacterium JJC","Rhodobacter sp. LPB0142",0.252977030568402,3.31356666297344e-05
"7212","Erythrobacter sp. HL-111","Rhodobacter sp. LPB0142",0.47277946907126,4.73102334289386e-16
"7213","Martelella sp. AD-3","Rhodobacter sp. LPB0142",0.584911744152847,1.55233443007063e-25
"7214","Luteimonas sp. JM171","Rhodobacter sp. LPB0142",0.380163227653797,1.80746146228241e-10
"7215","Dinoroseobacter shibae","Rhodobacter sp. LPB0142",0.539889618113889,2.67830379925286e-21
"7216","Elizabethkingia meningoseptica","Rhodobacter sp. LPB0142",0.301254383451841,6.41160828718673e-07
"7217","Ketogulonicigenium robustum","Rhodobacter sp. LPB0142",0.66874161398664,1.8598704279936e-35
"7218","Sulfitobacter pseudonitzschiae","Rhodobacter sp. LPB0142",0.630693764485492,1.41083452081719e-30
"7219","Thalassolituus oleivorans","Rhodobacter sp. LPB0142",0.152096817347179,0.0135404391193208
"7220","Microbacterium paludicola","Rhodobacter sp. LPB0142",0.530577217080452,1.6868260671412e-20
"7222","Brevirhabdus pacifica","Rhodobacter sp. LPB0142",0.639590189872224,1.17452741557688e-31
"7223","Meiothermus silvanus","Rhodobacter sp. LPB0142",0.380437113498754,1.74971926891306e-10
"7224","Microbacterium sp. XT11","Rhodobacter sp. LPB0142",0.575910010430968,1.23226474601218e-24
"7225","Leadbetterella byssophila","Rhodobacter sp. LPB0142",0.405719042389478,7.64988848422195e-12
"7226","Rhodobacter capsulatus","Rhodobacter sp. LPB0142",0.684718852423316,9.94855469540243e-38
"7227","Martelella mediterranea","Rhodobacter sp. LPB0142",0.689757151407246,1.78180034411761e-38
"7228","Microcystis aeruginosa","Rhodobacter sp. LPB0142",0.747220636963783,3.18141672001133e-48
"7229","Confluentimicrobium sp. EMB200-NS6","Rhodobacter sp. LPB0142",0.746286941201494,4.8063881804288e-48
"7230","Chryseobacterium haifense","Rhodobacter sp. LPB0142",0.334520461797973,2.69500062111143e-08
"7231","Belliella baltica","Rhodobacter sp. LPB0142",0.465309839854567,1.5517032429099e-15
"7233","Ochrobactrum sp. A44","Rhodobacter sp. LPB0142",0.322505717482609,8.85139136701858e-08
"7234","Bergeyella zoohelcum","Rhodobacter sp. LPB0142",0.356457078809339,2.68449825463134e-09
"7235","Moraxella sp. O245","Rhodobacter sp. LPB0142",0.337177624474115,2.05736117843936e-08
"7236","Agrobacterium sp. RAC06","Rhodobacter sp. LPB0142",0.624799213089281,7.00971673090763e-30
"7237","Aeromicrobium choanae","Rhodobacter sp. LPB0142",-0.170797083319431,0.00548455679128791
"7238","Chryseobacterium glaciei","Rhodobacter sp. LPB0142",0.370844228887401,5.35917900553736e-10
"7239","Ornithobacterium rhinotracheale","Rhodobacter sp. LPB0142",0.409354149915907,4.77063574984206e-12
"7240","Sphingobacterium sp. ML3W","Rhodobacter sp. LPB0142",0.399246632664626,1.74867020527733e-11
"7241","Sphingobium herbicidovorans","Rhodobacter sp. LPB0142",0.450835560137156,1.42979595412287e-14
"7242","Chryseobacterium sp. IHB B 17019","Rhodobacter sp. LPB0142",0.347969758654521,6.69271128631113e-09
"7243","Chelatococcus sp. CO-6","Rhodobacter sp. LPB0142",0.745640717472717,6.3883034472505e-48
"7244","Gordonia polyisoprenivorans","Rhodobacter sp. LPB0142",0.540561073545237,2.34030289740609e-21
"7245","Paracoccus kondratievae","Rhodobacter sp. LPB0142",0.814944128359284,8.82926860781491e-64
"7246","Microbacterium pygmaeum","Rhodobacter sp. LPB0142",0.591414017416052,3.33803740847136e-26
"7247","Myroides odoratimimus","Rhodobacter sp. LPB0142",0.417184226005378,1.6917260209243e-12
"7248","Thioclava nitratireducens","Rhodobacter sp. LPB0142",0.773323737364431,1.41600812228873e-53
"7249","Microbacterium sp. LKL04","Rhodobacter sp. LPB0142",0.589263452570323,5.57088935908568e-26
"7250","Starkeya novella","Rhodobacter sp. LPB0142",0.370438441064399,5.61452752397893e-10
"7251","Porphyrobacter sp. LM 6","Rhodobacter sp. LPB0142",0.572546798310223,2.62903137512856e-24
"7252","Chryseobacterium sp. T16E-39","Rhodobacter sp. LPB0142",0.413275092559094,2.84823340911704e-12
"7253","Leptotrichia sp. oral taxon 498","Rhodobacter sp. LPB0142",0.252020271508801,3.55657998021767e-05
"7254","Riemerella anatipestifer","Rhodobacter sp. LPB0142",0.463692297268644,1.99925619079863e-15
"7255","Xanthobacter autotrophicus","Rhodobacter sp. LPB0142",0.405252229452032,8.12477810320385e-12
"7256","Shewanella baltica","Rhodobacter sp. LPB0142",0.344739153344452,9.40908914137222e-09
"7257","Gordonia rubripertincta","Rhodobacter sp. LPB0142",0.614697092641134,1.01145543597851e-28
"7258","Flavobacteriaceae bacterium 3519-10","Rhodobacter sp. LPB0142",0.386806635584682,8.15312539318825e-11
"7259","Polymorphum gilvum","Rhodobacter sp. LPB0142",0.832553230213455,6.55947228086547e-69
"7260","Neorhizobium galegae","Rhodobacter sp. LPB0142",0.47019195092247,7.16268089623634e-16
"7261","Chryseobacterium gallinarum","Rhodobacter sp. LPB0142",0.348344240594848,6.43196911842716e-09
"7262","Weeksella virosa","Rhodobacter sp. LPB0142",0.336469185379548,2.21146019954526e-08
"7263","Pseudopedobacter saltans","Rhodobacter sp. LPB0142",0.402238324778496,1.19594099239441e-11
"7264","Celeribacter indicus","Rhodobacter sp. LPB0142",0.493349286360736,1.54028444216544e-17
"7265","Paracoccus aminophilus","Rhodobacter sp. LPB0142",0.803259697343386,1.13796743980933e-60
"7266","Sphingopyxis sp. 113P3","Rhodobacter sp. LPB0142",0.488500107408845,3.52607665222858e-17
"7267","Deinococcus ficus","Rhodobacter sp. LPB0142",0.523813256791763,6.19861882310539e-20
"7268","Deinococcus actinosclerus","Rhodobacter sp. LPB0142",0.519130463547975,1.50063564820112e-19
"7269","Rhodobacter sphaeroides","Rhodobacter sp. LPB0142",0.856786458261214,4.88758119204851e-77
"7270","Novosphingobium resinovorum","Rhodobacter sp. LPB0142",0.652028884951794,3.15806010843739e-33
"7271","Moraxella bovoculi","Rhodobacter sp. LPB0142",0.244585307587631,6.10628344688424e-05
"7272","Moraxella catarrhalis","Rhodobacter sp. LPB0142",0.327101898723408,5.65035492267799e-08
"7273","Defluviimonas alba","Rhodobacter sp. LPB0142",0.805717290373879,2.62774556303267e-61
"7274","Psychrobacter sp. G","Rhodobacter sp. LPB0142",0.385644517393999,9.38353942095823e-11
"7275","Psychrobacter sp. P11G5","Rhodobacter sp. LPB0142",0.315896451757143,1.66606235408748e-07
"7276","Sphingobacterium sp. PM2-P1-29","Rhodobacter sp. LPB0142",0.466955099143596,1.19747077804435e-15
"7277","Deinococcus proteolyticus","Rhodobacter sp. LPB0142",0.470560843617592,6.75288609021268e-16
"7278","Rhizobium sp. S41","Rhodobacter sp. LPB0142",0.397766930349704,2.10721306213107e-11
"7279","Shinella sp. HZN7","Rhodobacter sp. LPB0142",0.413383557181424,2.80761484292743e-12
"7280","Paracoccus denitrificans","Rhodobacter sp. LPB0142",0.872291949294784,4.55261006115751e-83
"7316","Martelella sp. AD-3","Corynebacterium falsenii",0.158564026771237,0.0100083061349318
"7318","Dinoroseobacter shibae","Corynebacterium falsenii",0.149597922130203,0.0151742184307182
"7320","Ketogulonicigenium robustum","Corynebacterium falsenii",0.242820292390154,6.92532917345032e-05
"7321","Sulfitobacter pseudonitzschiae","Corynebacterium falsenii",0.181400441674551,0.00315374718387741
"7323","Microbacterium paludicola","Corynebacterium falsenii",0.126675264621711,0.0400901400247469
"7324","Staphylococcus phage StB12","Corynebacterium falsenii",0.210110800516867,0.000604568991278696
"7325","Brevirhabdus pacifica","Corynebacterium falsenii",0.153122637160413,0.0129158325459272
"7326","Meiothermus silvanus","Corynebacterium falsenii",0.2068688152884,0.000736939364519893
"7327","Microbacterium sp. XT11","Corynebacterium falsenii",0.212831062257841,0.000510859886217466
"7329","Rhodobacter capsulatus","Corynebacterium falsenii",0.215898350243529,0.000421435623604376
"7330","Martelella mediterranea","Corynebacterium falsenii",0.130509481695592,0.0343888228600892
"7331","Microcystis aeruginosa","Corynebacterium falsenii",0.19124025837233,0.00183678723496909
"7332","Confluentimicrobium sp. EMB200-NS6","Corynebacterium falsenii",0.185931684706388,0.00246680095086015
"7334","Belliella baltica","Corynebacterium falsenii",0.16449429854604,0.00751368065598497
"7339","Agrobacterium sp. RAC06","Corynebacterium falsenii",0.193042765591931,0.00165886379671597
"7342","Ornithobacterium rhinotracheale","Corynebacterium falsenii",0.278138629257806,4.65297292379294e-06
"7343","Sphingobacterium sp. ML3W","Corynebacterium falsenii",0.163523383669548,0.0078797045758793
"7344","Sphingobium herbicidovorans","Corynebacterium falsenii",0.178567602209762,0.00366697470485543
"7345","Chryseobacterium sp. IHB B 17019","Corynebacterium falsenii",0.163874584215616,0.00774551220704629
"7346","Chelatococcus sp. CO-6","Corynebacterium falsenii",0.248449984418491,4.62023547732897e-05
"7347","Gordonia polyisoprenivorans","Corynebacterium falsenii",0.218155377771454,0.000365167264623504
"7348","Paracoccus kondratievae","Corynebacterium falsenii",0.282685677396341,3.19441190658896e-06
"7349","Microbacterium pygmaeum","Corynebacterium falsenii",0.254968168093227,2.85718988952459e-05
"7350","Myroides odoratimimus","Corynebacterium falsenii",0.166555695861232,0.00678639261926301
"7351","Thioclava nitratireducens","Corynebacterium falsenii",0.292829918771086,1.34739212997129e-06
"7352","Microbacterium sp. LKL04","Corynebacterium falsenii",0.207437280848185,0.000711946859057087
"7354","Porphyrobacter sp. LM 6","Corynebacterium falsenii",0.19816997062425,0.00123544820451406
"7355","Chryseobacterium sp. T16E-39","Corynebacterium falsenii",0.177448243883428,0.00388977207075545
"7356","Leptotrichia sp. oral taxon 498","Corynebacterium falsenii",0.305928202402248,4.20323734236006e-07
"7357","Riemerella anatipestifer","Corynebacterium falsenii",0.217826888614367,0.000372897598721892
"7359","Shewanella baltica","Corynebacterium falsenii",0.146578929679623,0.0173761855589816
"7360","Gordonia rubripertincta","Corynebacterium falsenii",0.277412118794612,4.93811582714918e-06
"7362","Polymorphum gilvum","Corynebacterium falsenii",0.227673422579074,0.000196343061606699
"7363","Neorhizobium galegae","Corynebacterium falsenii",0.14661959169535,0.0173447690219537
"7364","Chryseobacterium gallinarum","Corynebacterium falsenii",0.208637048306198,0.0006617488593368
"7368","Paracoccus aminophilus","Corynebacterium falsenii",0.280331055406308,3.88449389700055e-06
"7370","Deinococcus ficus","Corynebacterium falsenii",0.145104167045019,0.0185496603579522
"7371","Deinococcus actinosclerus","Corynebacterium falsenii",0.176687115255528,0.00404817462272877
"7372","Rhodobacter sphaeroides","Corynebacterium falsenii",0.318034737153611,1.36002639679242e-07
"7373","Novosphingobium resinovorum","Corynebacterium falsenii",0.203224125553415,0.000917415447357212
"7376","Defluviimonas alba","Corynebacterium falsenii",0.212134107985313,0.000533493048312805
"7377","Psychrobacter sp. G","Corynebacterium falsenii",0.167277501488221,0.00654700852349147
"7379","Sphingobacterium sp. PM2-P1-29","Corynebacterium falsenii",0.179301686091624,0.0035271945941136
"7380","Deinococcus proteolyticus","Corynebacterium falsenii",0.123933703907125,0.0446389005335303
"7383","Paracoccus denitrificans","Corynebacterium falsenii",0.287319298295474,2.16250401425605e-06
"7384","Rhodobacter sp. LPB0142","Corynebacterium falsenii",0.254468688602148,2.9657362868222e-05
"7417","Flavobacteriaceae bacterium JJC","Flavobacterium anhuiense",0.405236823932152,8.14092990770468e-12
"7418","Erythrobacter sp. HL-111","Flavobacterium anhuiense",0.153690305130213,0.012581198018437
"7419","Martelella sp. AD-3","Flavobacterium anhuiense",0.325271575463426,6.76226724099412e-08
"7420","Luteimonas sp. JM171","Flavobacterium anhuiense",0.346326279366767,7.96296796275544e-09
"7421","Dinoroseobacter shibae","Flavobacterium anhuiense",0.426320589157888,4.87530873398006e-13
"7422","Elizabethkingia meningoseptica","Flavobacterium anhuiense",0.50208750385818,3.34852119818135e-18
"7423","Ketogulonicigenium robustum","Flavobacterium anhuiense",0.390318835617258,5.31346058840767e-11
"7424","Sulfitobacter pseudonitzschiae","Flavobacterium anhuiense",0.362327421364374,1.40451473656272e-09
"7425","Thalassolituus oleivorans","Flavobacterium anhuiense",0.186212068984958,0.00242914177734288
"7426","Microbacterium paludicola","Flavobacterium anhuiense",0.382734524811398,1.33098104156494e-10
"7427","Staphylococcus phage StB12","Flavobacterium anhuiense",0.165554763425976,0.00713128581396873
"7428","Brevirhabdus pacifica","Flavobacterium anhuiense",0.373164476444294,4.10176793304311e-10
"7429","Meiothermus silvanus","Flavobacterium anhuiense",0.253303452654578,3.23430757433563e-05
"7430","Microbacterium sp. XT11","Flavobacterium anhuiense",0.42062309510234,1.06381459514641e-12
"7431","Leadbetterella byssophila","Flavobacterium anhuiense",0.49835164792291,6.46427856118314e-18
"7432","Rhodobacter capsulatus","Flavobacterium anhuiense",0.345876749584475,8.34916065096889e-09
"7433","Martelella mediterranea","Flavobacterium anhuiense",0.407177138068285,6.3342155840022e-12
"7434","Microcystis aeruginosa","Flavobacterium anhuiense",0.359608083013056,1.89916105766254e-09
"7435","Confluentimicrobium sp. EMB200-NS6","Flavobacterium anhuiense",0.376654740237033,2.73239448720701e-10
"7436","Chryseobacterium haifense","Flavobacterium anhuiense",0.497477265903941,7.5314316546027e-18
"7437","Belliella baltica","Flavobacterium anhuiense",0.678379214797376,8.24856584810322e-37
"7439","Ochrobactrum sp. A44","Flavobacterium anhuiense",0.273083930135966,7.01346513605024e-06
"7440","Bergeyella zoohelcum","Flavobacterium anhuiense",0.446542656987645,2.70803501767385e-14
"7441","Moraxella sp. O245","Flavobacterium anhuiense",0.282364373349208,3.28116283842467e-06
"7442","Agrobacterium sp. RAC06","Flavobacterium anhuiense",0.528639765690729,2.45621535337376e-20
"7443","Aeromicrobium choanae","Flavobacterium anhuiense",-0.210734990063081,0.000581758546296614
"7444","Chryseobacterium glaciei","Flavobacterium anhuiense",0.644603338024778,2.79056560058576e-32
"7445","Ornithobacterium rhinotracheale","Flavobacterium anhuiense",0.530486515389037,1.71685536444734e-20
"7446","Sphingobacterium sp. ML3W","Flavobacterium anhuiense",0.49964223272387,5.15500190787504e-18
